cluster_id,count,percentage,peak_accel_mean,peak_accel_median,acc_rms_mean,gyro_peak_mean,gyro_rms_mean,jerk_mean,energy_mean,delta_velocity_mean,sma_mean
0,1697,0.37845673505798394,6.396671772003174,6.429793357849121,2.3373632431030273,10.155057907104492,3.044334888458252,0.638034462928772,5.684264659881592,6.461139678955078,1.0295820236206055
1,2787,0.6215432649420161,7.635105609893799,7.504839897155762,2.6122922897338867,12.70387077331543,3.7701966762542725,0.7634268403053284,7.073066711425781,7.080399990081787,1.1352746486663818
